,name,type,formed,Search Location,stage,company,acquired,Searchfund Index,searchWebsite,companyWebsite,industry,Acquistion Location,searchers,investors,associates,Search Length,search long,search lat,acquisition lat,acquisition long,Miles Between Search and Acquisiton
787,RedBridge House  ,Traditional,2012-08-01,"Los Angeles, California, USA",Search,,,2316,http://rbcaps.com/,,,,'Cervantes Lee',,,,-118.242766,34.0536909,NaN,NaN,NaN
788,Washington Business Transition  University of Florida,Self Funded,2017-03-30,"Washington, DC, United States",Search,,,525,www.washingtonbusinesstransition.com,,,,'Matthew Howland',,,,-77.0365427,38.8950368,NaN,NaN,NaN
789,RIVER ACQUISITION LIMITED  ,Self Funded,2016-01-01,"London, United Kingdom",Search,,,781,,,,,'Martin Scott',,,,-0.1276474,51.5073219,NaN,NaN,NaN
790,Caribou Capital  ,Self Funded,2020-08-04,"London, UK",Search,,,1549,www.cariboucapital.co.uk,,,,'Mark Pihlens',,,,-0.1276474,51.5073219,NaN,NaN,NaN
791,Cordelia Capital  ,Self Funded,2021-01-05,"Chicago, IL, USA",Search,,,1805,https://www.cordelia.capital/,,,,'Alisa Kolodizner',,,,-87.6244212,41.8755616,NaN,NaN,NaN
792,Vitana Pediatric Dental Partners ,Traditional,2020-09-01,"Fort Lauderdale, Florida, United States",Search,,,2317,https://www.vitanapdp.com/,,,,'Amir Fardshisheh',"'Andy Love', 'Brad Buser', 'B.A. Cullum', ' Dr. Chandan Advani ', 'Lucas Braun', 'Kent Weaver', 'Dr. Naveen Verma ', 'Susan Pohlmeyer', 'Will Thorndike', 'Sara Rosenthal', 'Keith Gross'",,,-80.1433786,26.1223084,NaN,NaN,NaN
793,Currahee Capital  United States Military Academy,Single Sponsor,2014-06-11,"Charlotte, NC, United States",Inactive,,,14,,,,,'Sean Healy',"'Rick Ruback', 'Royce Yudkoff'",,,-80.8430827,35.2272086,NaN,NaN,NaN
794,Lawnmarket Partners  ,Traditional,,"New York, NY, United States",Raise,,,782,http://lawnmarketpartners.com/es/,,,,'Javier Ferrer ',,,,-74.0060152,40.7127281,NaN,NaN,NaN
795,OmniFidelis  ,Traditional,2019-06-01,"Ashburn, VA, USA",Search,,,1294,https://www.omnifidelis.com,,,,'Vineet Rajan',"'Rameez Ansari ', 'Steve Lau '",'Brent White',,-77.46964646557657,39.0300191,NaN,NaN,NaN
796,Taurus Capital  ,Traditional,2020-07-31,"Madrid, Spain",Search,,,1550,Tauruscapital.es,,,,"'Juan Carretero', 'Borja Mesonero-Romanos '","'Marc Bartomeus', 'Angel Alvarez Cadavieco', 'Guillermo Zambrano', 'JAIME ALATORRE BENARD ', 'Jose Antonio Fernandez Carbajal ', 'Jose Antonio Fernandez Garza-Laguera ', 'MARIO SICILIA BENARD ', 'Santiago Perez Teuffer', 'Felipe Ruiz Lpez ', 'Jose-Maria Clotet ', 'Rafael Ruiz-Hernandez  ', 'Fernando Herrero ', 'Gernot Eisinger ', 'Simon Bores ', 'Ignacio Olavarra', 'Jorge Maortua ', 'Francisco Galiana ', 'Jos M. Jerz ', 'Marcelo Castro Zappa', 'Miguel Albero ', 'Miguel Angel Cestero de Francisco ', 'Jochen Klemmer ', 'Jrgen Rilling ', 'Len Bartolom ', 'Daniel Turkel ', 'Alon Amar', 'Jojo Rabinowitz ', 'Aryeh Mernick ', 'Luis Camilleri Terrer', 'Maria Paz  Ambrosy Eyzaguirre', 'Simon Webster', 'George Jankovic', 'Dr. Thomas Bhler', 'Jan Simon', 'Will Thorndike'",,,-3.7035825,40.4167047,NaN,NaN,NaN
797,Reditus Capital  ,Self Funded,2021-01-03,"Edinburgh, UK",Search,,,1806,www.redituscapital.co.uk,,,,'Allan Carnegie',,,,-3.1883749,55.9533456,NaN,NaN,NaN
798,Brookline Partners  ,Traditional,,"Houston, TX, USA",Search,,,2062,https://brooklinepartners.com/,,,,"'Felipe Corcuera', 'Antonio ELosua'",,,,-95.3676974,29.7589382,NaN,NaN,NaN
799,Beacon Tree Capital  ,Traditional,2014-08-01,"Boston, MA, United States",Search,,,271,https://www.beacontreecap.com/,,,,"'Abhishek Jain', 'Ty Hill'","""Michael F O'Connell"", 'Aaron Gabbart', 'Brandon Cope ', ""MK O'Connell"", 'David Carver', 'Rich Kelley', 'Jim Edmunds', 'Bill Egan ', 'Craig Burr ', 'Matthew Burr', 'Sandro Mina', 'Martin Steber', 'Scott Asen', 'Tushar Shah', 'Robert Whitelaw', 'Rick Bruder', 'Mark Rothschild', 'J.T. Fitzgerald', 'Scott Alderman', 'Cregg Baumbaugh', 'David Dodson', 'Andy Love', 'Tim Ludwig', 'Kent Weaver', 'Joel Peterson', 'Brad Buser'",,,-71.0582912,42.3602534,NaN,NaN,NaN
800,Buffalo Point Partners  ,Traditional,2015-01-01,"New York, NY, USA",Explore,,,1039,https://www.buffalopointpartners.com/,,,,'Randy Burns ',"'Richard Augustyn', 'Larry Dunn', 'Sandro Mina', 'Martin Steber', 'J.T. Fitzgerald', 'Sam Duprey '",,,-74.0060152,40.7127281,NaN,NaN,NaN
801,Skyson Capital Inc.  ,Self Funded,2019-11-01,"Ontario, Canada",Search,,,1295,https://network.axial.net/company/skyson-capital-inc,,,,'Alex Klyguine ',,,,-86.000977,50.000678,NaN,NaN,NaN
802,3GTelecoms  ,Self Funded,2019-10-01,"Leeds, UK",Search,,,1551,www.3gtelecoms.net,,,,'David Morris',,,,-1.5437941,53.7974185,NaN,NaN,NaN
803,Provision  ,Self Funded,,"Katy, TX, USA",Raise,,,1807,,,,,'Alberto Velazquez',,,,-95.8243956,29.7857853,NaN,NaN,NaN
804,Growth Equity Capital Partners  ,Traditional,2015-01-01,"Lake Forest, Illinois 60045, United States",Search,,,272,http://www.ge-cp.com/,,,,'Alex Makhotin ',"'Jim Perry ', 'Christopher Killackey ', 'J.T. Fitzgerald', 'Jim Edmunds', 'Tushar Shah', 'Joel Feldmann', 'Allen Hill ', 'Constantine Alexandrakis ', 'Anders Brag ', 'Andrew Worth ', 'Richard Augustyn', 'Bill Egan ', 'Alex Hodgkin', 'Jason Ficken ', ""Nick O'Neill "", 'Larry Dunn'","'Parker Woodson ', 'John Melbourne'",,-87.8746205,42.2237746,NaN,NaN,NaN
805,Physician Growth Partners  ,Self Funded,2017-03-01,"Chicago, IL, United States",Search,,,784,http://physiciangrowthpartners.com/,,,,"'Michael Kroin', 'Jonathan Michalczyk', 'Ezra Simons'",'Alex Puthumana',,,-87.6244212,41.8755616,NaN,NaN,NaN
806,Rockpoint Capital LLC  ,Traditional,2018-11-01,"New York, NY, USA",Search,,,1040,https://www.rpointcapital.com/,,,,'Nathanael Abebe',"'Jim Southern', 'Richard Augustyn', 'Coley Andrews', 'Larry Dunn', 'Keith Gross', 'Jonathan Schatz', 'Andy Love', 'Brad Buser', 'B.A. Cullum', 'Sara Rosenthal', 'Gerald Risk', 'Kevin Taweel', 'Jim Ellis', 'Bret Comolli', 'Will Thorndike', 'Joe Niehaus', 'Rich Kelley', 'Jim Edmunds', 'David Carver', 'Todd Tracey', 'David Provost ', 'Andrew Provost', 'Bill Egan ', 'Mark Egan ', 'Jos Stella', 'Duane Phillips ', 'Andrew Saltoun ', 'Jay Davis', 'Jason Pananos', 'Kent Weaver', 'Will Bressman', 'G.J. King ', 'LOUIS KONIG '","'Mikel Acha ', 'David Abbasi', 'Maarten Praet '",,-74.0060152,40.7127281,NaN,NaN,NaN
807,BroadWest Partners  ,Traditional,2019-07-15,"New York, NY, USA",Search,,,1296,https://www.broadwestpartners.com,,,,"'Brian Greeley', 'Jeff Conn'","'Jim Southern', 'Coley Andrews', 'Scott Alderman', 'David Dodson', 'Gerald Risk', 'Jim Ellis', 'Will Thorndike', 'Peter Kelly', 'Doug Tudor ', 'Rick Gustafson ', 'Andrew Saltoun ', 'Lucas Braun', 'Ryan Robinson ', 'Chris Lueck', 'Ned Tomasevic', 'Will Bressman', 'G.J. King ', 'Kent Weaver', 'Mario Sicilia ', 'Angel Alvarez Cadavieco', 'Guillermo Zambrano'",,,-74.0060152,40.7127281,NaN,NaN,NaN
808,Viva Partners  ,Traditional,2021-01-04,"Vancouver, BC, Canada",Search,,,1552,www.vivapartners.ca,,,,"'Camila Medeiros', 'Dustin Johnson'","'Alfonso Blohm', 'Brad Brown', 'Jamie Turner ', 'Mario Nigro', 'Sidney Sommer', 'Kirk Riedinger', 'Niel Wyma', 'Andrew Locke', 'Rob LeBlanc', 'Andy Love', 'Brad Buser', 'B.A. Cullum', 'Will Bressman', 'G.J. King ', 'Lew Davies ', 'Rene Lajous', 'Daniel Turkel ', 'Alon Amar', 'Jojo Rabinowitz ', 'Aryeh Mernick ', 'Kurt Leedy', 'Kyle Coots', 'Carlos Saez', 'Michael Miles', 'Sandro Mina', 'Stephanie Warner ', 'Felipe Corcuera', 'Warren Chan', 'Clement Lucas', 'Cecilia Lulli', 'Thomas Webster ', 'Jon Piurko', 'Glen Silvestri'",,,-123.113952,49.2608724,NaN,NaN,NaN
809,Refinery7 Ltd  ,Traditional,2020-12-01,"Helsinki, Suomi",Search,,,1808,http://www.jukola7.fi/refinery7/,,,,'Lauri Aaltio','Kari Vatka ',,,24.9427473,60.1674881,NaN,NaN,NaN
810,Ali Capital Fund  ,Traditional,,"Toronto, ON, Canada",Explore,,,2064,,,,,'Adam Ali',,,,-79.3839347,43.6534817,NaN,NaN,NaN
811,Castell Capital  ,Traditional,2018-01-26,"Dallas, TX, USA",Search,,,785,http://castellcap.com/,,,,'Reagan Smith',"'Badge Stone', 'Macon Carroll', 'Will Thorndike', 'Joe Niehaus', 'David Dodson', 'Susan Pohlmeyer', 'Girish Pashilkar', 'Sarath Boyapati ', 'Andy Dale', 'John Bingaman', 'Kirk Riedinger', 'Rich Kelley', 'Jim Edmunds', 'David Carver', 'Todd Tracey', 'Tom Cassutt', 'David Lazier', 'Matthew Burr', 'Lacey Wismer', 'Bill Egan ', 'Mark Egan ', 'Graham Weaver'",'Andrew Wells',,-96.7968559,32.7762719,NaN,NaN,NaN
812,Macinaw Management  ,Traditional,2019-09-15,"Chicago, IL, USA",Search,,,1297,https://www.mackinawmanagement.co,,,,"'James Fox ', 'Mark Hackman Brooks ', 'Mark Hackman Brooks'",,,,-87.6244212,41.8755616,NaN,NaN,NaN
813,Vitanova Equity Partners  ,Self Funded,2020-05-01,"Texas, USA",Explore,,,1553,,,,,'Jordy Moorman',,,,-99.68300099546674,31.168570000000003,NaN,NaN,NaN
814,J Capital Partners  ,Traditional,2020-09-01,Madrid,Search,,,1809,http://jcapitalpartners.es/,,,,'Martin Nunez',,,,-3.7035825,40.4167047,NaN,NaN,NaN
815,Otter ,Traditional,2021-06-01,"New York, NY, USA",Explore,,,2065,www.otter.com,,,,'Anthony Cibulsky',,,,-74.0060152,40.7127281,NaN,NaN,NaN
816,Oak Grove Leadership  ,Self Funded,2014-08-12,"Boston, MA, United States",Inactive,,,18,http://www.oakgroveleadership.com/,,,,'Pete Fillman',"'Jim Sharpe', 'Dustin Campbell'",,,-71.0582912,42.3602534,NaN,NaN,NaN
817,"Heritage Oaks Holdings, LLC  ",Traditional,2017-02-01,"Denver, CO, United States",Acquired,,,530,https://heritageoaksholdings.com/,,,,'Alex Loucks',"'Andy Love', 'Brad Buser', 'B.A. Cullum', 'Michael Miles', 'Carlos Saez', 'Sandro Mina', 'Martin Steber', 'Nicolas Lulli', 'Badge Stone', 'Macon Carroll', 'Ed Weisiger ', 'Paul Davies', 'Rene Lajous', 'Chris Sekula', 'Natalie Cryer', 'J.T. Fitzgerald', 'Bill Egan ', 'Sam Duprey ', 'Mark Egan ', 'Joe Niehaus', 'Graham Weaver', 'Jamie Turner ', 'Kirk Riedinger', 'Scott Asen', 'Kent Weaver', 'Andrew Saltoun ', 'Peter Schober', 'Alex Stavros', 'Charles Anderson'",,,-104.9848623,39.7392364,NaN,NaN,NaN
818,Applewood Equity Ventures  ,Self Funded,2019-11-01,"Chicago, IL, USA",Search,,,1298,https://www.applewoodequity.com/,,,,'Tim Schlidt ',,,,-87.6244212,41.8755616,NaN,NaN,NaN
819,Timberlake Cove  ,Self Funded,2018-10-01,Florida,Inactive,,,1554,www.timberlakecove.com,,,,'David Eng',,,,-81.4639835,27.7567667,NaN,NaN,NaN
820,Boeurve Capital  ,Self Funded,,"London, UK",Explore,,,1810,,,,,'Letisha Riley',,,,-0.1276474,51.5073219,NaN,NaN,NaN
821,Black River Growth Partners  ,Traditional,2020-08-01,"Atlanta, GA, USA",Search,,,2066,https://www.blackrivergp.com,,,,'Marcus Rush',"'Greg Geronemus', 'David Rosner ', 'Bret Comolli', 'Jim Ellis', 'Gerald Risk', 'Kevin Taweel', 'Sara Rosenthal', 'Joel Peterson', 'Clint Peterson', 'Jason Pananos', 'Jay Davis', 'Richard Augustyn', 'Lawrence Dunn ', 'Tiffany Augustyn', 'Neal Jacobs', 'Graham Weaver', 'Dave Carver ', 'Rich Kelley', 'Jim Edmunds', 'Todd Tracey', 'Darla Moore ', 'Lacey Wismer', 'Kent Weaver', 'Keith Burns', 'Michael Curry'",,,-84.3902644,33.7489924,NaN,NaN,NaN
822,One Praetorian  ,Traditional,2014-01-01,"Chicago, IL, USA",Search,,,2322,,,,,'Joe Guerriero',,,,-87.6244212,41.8755616,NaN,NaN,NaN
823,The Bison Companies  ,Traditional,2012-01-01,"Bristol, RI, United States",Inactive,,,275,,,,,'Dwight Keysor',"'Jeff Stevens', 'Ashley Giesler', 'Glenn Healey', 'Jim Edmunds', 'Gerald Risk', 'Richard Augustyn', 'Lacey Wismer', 'Greg Matthews', 'Grant Schafle', 'Larry Dunn', 'A.J. Wasserstein', 'Anders Brag ', 'Bill Egan ', 'Mark Egan ', 'Bret Comolli', 'David Dodson', 'David Lazier', 'Jim Ellis', 'Jim Murray ', 'Joe Niehaus', 'Kevin Taweel', 'Tom Cassutt', 'Keith Gross', 'Coley Andrews', 'Jim Southern', 'Paul Rogers'",'Mansoor Zaman',,-71.2661597,41.6770463,NaN,NaN,NaN
824,Virtus Mittelstand  ,Traditional,2020-08-01,"Ingolstadt, Deutschland",Search,,,1555,www.virtus-mittelstand.de,,,,'Philipp von Jagwitz',,,,11.4250395,48.7630165,NaN,NaN,NaN
825,Mangrove Legacy  ,Self Funded,2021-01-15,"Miami, FL, USA",Search,,,1811,www.mangrovelegacy.com,,,,'Daniel  Dieguez',,,,-80.19362,25.7741728,NaN,NaN,NaN
826,P.S. Development Capital  ,Self Funded,2018-10-01,"Chicago, IL, USA",Search,,,2067,,,,,'Pavel Sokolovsky',,,,-87.6244212,41.8755616,NaN,NaN,NaN
827,Griffin Brown  ,Self Funded,,"Dallas, Texas, United States",Explore,,,2323,,,,,'Griffin Brown',,,,-96.7968559,32.7762719,NaN,NaN,NaN
828,Tribula Group  ,Traditional,2012-09-09,"New York, NY, United States",Inactive,,,20,http://tribulagroup.com,,,,'Paul Lewis',"'David Lazier', 'Tom Cassutt', ""MK O'Connell"", ""Michael F O'Connell"", 'Scott Asen', 'Kent Weaver', 'Jeff Stevens', 'Rich Kelley', 'Tomas Bergstrand', 'Richard Augustyn', 'David Dodson', 'Jim Ellis', 'Gerald Risk', 'Bob Oster ', 'Peter Kelly', 'Ashley Giesler', 'Greg Matthews', 'Grant Schafle', 'Larry Dunn'",,,-74.0060152,40.7127281,NaN,NaN,NaN
829,Brass Tower Equity Partners  ,Traditional,2015-10-01,"Atlanta, GA, United States",Inactive,,,276,http://www.brasstower.com/,,,,'Terry Comer',"'Coley Andrews', 'Richard Augustyn', 'Tomas Bergstrand', 'David Dodson', 'Larry Dunn', 'Aaron Gabbart', 'Jim Southern', 'Jeff Stevens', 'Will Thorndike', 'Kent Weaver', 'Ashley Giesler', 'Greg Matthews', 'Grant Schafle'",,,-84.3902644,33.7489924,NaN,NaN,NaN
830,"Emerson Capital Partners, LLC  ",Traditional,2018-10-01,"Miami, FL, United States",Search,,,788,https://www.emersoncapital.com,,,,'Kasra Hedayatnia',"'Guillermo Zambrano', 'Angel Alvarez Cadavieco', 'Jonathan Yellen', 'David Provost ', 'Andrew Provost', 'Alex Wang', 'Christopher Jenkins', 'Jaime DeYoung ', 'John Bingaman', 'Ted McCarthy', 'Bill Egan ', 'Mark Egan ', 'Andrew Savin', 'Graham Weaver', 'Tushar Shah', 'Matt Friesl '",,,-80.19362,25.7741728,NaN,NaN,NaN
831,Three Pillars Capital  ,Traditional,2019-02-04,"Chicago, IL, USA",Raise,,,1044,threepillarscap.com,,,,'Peter Badal',"'Richard Augustyn', 'Larry Dunn', 'Sandro Mina', 'Martin Steber'","'Edward Tao Zhu ', 'Curtis Masiello'",,-87.6244212,41.8755616,NaN,NaN,NaN
832,Foss Capital,Traditional,,"Melbourne VIC, Australia",Raise,,,1300,michael@fosscapital.com,,,,,,,,144.9631608,-37.8142176,NaN,NaN,NaN
833,Argosy Investors  ,Traditional,,"North Carolina, USA",Inactive,,,1556,,,,,'Michael Loeb',,,,-79.0392919,35.6729639,NaN,NaN,NaN
834,Nalim Capital,Traditional,,"São Paulo, SP, Brasil",Inactive,,,1812,,,,,,,,,-46.6333824,-23.5506507,NaN,NaN,NaN
835,Evermore Industries  ,Self Funded,2020-06-01,"Austin, Texas, United States",Search,,,2068,https://evermore.industries/,,,,"'Edward Redden', 'Justin Vogt'",,,,-97.7436995,30.2711286,NaN,NaN,NaN
836,SELL SURE  ,Traditional,2021-10-01,"Sydney NSW, Australia",Explore,,,2324,sellsure.com.au,,,,'Mike Cohen',,,,151.2164539,-33.8548157,NaN,NaN,NaN
837,Logan Peak Partners  ,Traditional,2019-01-02,"Brooklyn, NY, USA",Search,,,1045,www.loganpeak.com,,,,'Bryson Smith',"'Jim Southern', 'Coley Andrews', 'Keith Gross', 'Jonathan Schatz', 'Scott Alderman', 'Cregg Baumbaugh', 'Mitch Cohen', 'Aaron Perrine', 'Luke Hedlund', 'David Dodson', 'Susan Pohlmeyer', 'Hannah Dodson', 'Jason Pananos', 'Jay Davis', 'Will Thorndike', 'Mark Agnew', 'Brad Brown', 'Tim Ludwig', 'Andrew Saltoun ', 'David Carver', 'Rich Kelley', 'Jim Edmunds', 'Todd Tracey', 'Kent Weaver'","'Brooke Gunnell ', 'Kumail Raza '",,-73.9497211,40.6526006,NaN,NaN,NaN
838,ANTEI Search Fund  ,Self Funded,2019-11-01,"Washington D.C., DC, USA",Explore,,,1301,www.anteisearchfund.com,,,,'Christine Conrow',,,,-77.0365427,38.8950368,NaN,NaN,NaN
839,AK Growth Partners  ,Self Funded,2020-12-23,"Denver, CO, USA",Search,,,1813,https://www.akgrowthpartners.com/,,,,'Ethan Castro',,,,-104.9848623,39.7392364,NaN,NaN,NaN
840,MeadowView Succession Capital  ,Traditional,2019-02-01,"Cornelius, NC, USA",Search,,,2069,,,,,'Christopher Brown ',,,,-80.8590006,35.481705,NaN,NaN,NaN
841,Acheron Capital  ,Traditional,,"Auckland, New Zealand",Explore,,,2325,,,,,'Luke Taylor',,,,174.7631803,-36.852095,NaN,NaN,NaN
842,Rock Lake  Purdue University,Self Funded,2014-07-20,"Minneapolis, MN, United States",Inactive,,,22,http://www.rocklake.net,,,,'Lee Swanson',"'Jim Sharpe', 'Bob McLean ', 'Stefan Vitorovic '",,,-93.2654692,44.9772995,NaN,NaN,NaN
843,Wehmeyer Enterprises (founded AED123)  ,Self Funded,2017-12-04,"Dallas, TX, United States",Search,,,790,www.wehmeyerenterprises.com,,,,'Bobby Wehmeyer',,,,-96.7968559,32.7762719,NaN,NaN,NaN
844,No Name Events Fund  ,Self Funded,2018-10-01,"Miami, FL, USA",Raise,,,1046,,,,,'Paul Linden',,,,-80.19362,25.7741728,NaN,NaN,NaN
845,TRD Partners  ,Self Funded,,São Paulo,Explore,,,1302,,,,,'Carlos Eduardo Lucato',,,,-46.6333824,-23.5506507,NaN,NaN,NaN
846,Hive Industries llc  ,Self Funded,2020-01-01,"Houston, TX, USA",Search,,,1558,https://www.hiveindustriesllc.com/,,,,'Alan Spydell',,,,-95.3676974,29.7589382,NaN,NaN,NaN
847,Flywheel Effect  ,Self Funded,2021-02-21,"Melbourne VIC, Australia",Search,,,1814,www.flywheeleffect.com.au,,,,'Michael Chew',,,,144.9631608,-37.8142176,NaN,NaN,NaN
848,Cedarwalk Capital  ,Traditional,2021-01-01,"Orange County, California, United States",Search,,,2070,https://cedarwalk-capital.com/,,,,"'Simon Dai', 'Ryan Han Liu '",,,,-117.8704931,33.7500378,NaN,NaN,NaN
849,Blue Water Partners ,Traditional,2017-01-02,"Surprise, AZ 85379, United States",Inactive,,,535,https://www.bluewaters.us/,,,,'Troy Scott ',"'Doug McGregor ', 'Will Thorndike'",,,-112.56303081675884,33.68141635,NaN,NaN,NaN
850,Corvus Growth Capital  ,Traditional,2018-01-01,"Chicago, IL, United States",Raise,,,791,,,,,'Alexander Gonzalez',,,,-87.6244212,41.8755616,NaN,NaN,NaN
851,Millchak LLC  ,Traditional,2018-01-01,"New York, NY, USA",Search,,,1047,https://www.millchak.com/,,,,'Sarah Olsen',,,,-74.0060152,40.7127281,NaN,NaN,NaN
852,Wahlers & Kabanov Unternehmensfortführung ,Traditional,2020-10-14,"Düsseldorf, Germany",Search,,,1303,wkukapital.de,,,,"'Alexander Kabanov', 'Fabian Wahlers'",'Ben Lee',,,6.7763137,51.2254018,NaN,NaN,NaN
853,Hive  ,Self Funded,2020-06-01,"Spring, TX, USA",Search,,,1559,,,,,'Carlos Ramirez',,,,-95.4172549,30.0798826,NaN,NaN,NaN
854,HazelRock Capital  ,Self Funded,2020-08-01,"San Francisco, CA, USA",Search,,,1815,https://www.hazelrockcap.com/,,,,'Kusum Chanrai',,,,-122.419906,37.7790262,NaN,NaN,NaN
855,SMEVentures ,Traditional,2021-01-01,"Sydney New South Wales, Australia",Search,,,2327,https://www.smeventures.com/,,,,'Ryan Bernsmann','Jake Nicholson',,,151.2164539,-33.8548157,NaN,NaN,NaN
856,Jelly Capital  ,Traditional,2015-09-01,"Houston, TX, United States",Search,,,280,,,,,'Mark  Schmulen',,,,-95.3676974,29.7589382,NaN,NaN,NaN
857,P6 Capital Limited  ,Traditional,2013-01-01,"Berlin, Germany",Inactive,,,536,,,,,'Paul Jochen Ebert',,,,13.3888599,52.5170365,NaN,NaN,NaN
858,Sprint Capital  ,Self Funded,2019-01-01,"Verona, VR, Italy",Search,,,1048,https://www.sprintcapitalpartners.com/,,,,'Manuel Piccinato',,,,10.9924122,45.4384958,NaN,NaN,NaN
859,Van Dien Capital  ,Traditional,2019-11-01,"Seattle, WA, USA",Search,,,1304,http://vandiencapital.com/,,,,'Douglas Wolfson',"'Dan Curtin ', 'Richard Lan ', 'Wesley Lang ', 'Robert Manzo ', 'Michael McCain ', 'Kevin McMahon '",,,-122.3300624,47.6038321,NaN,NaN,NaN
860,Physiotherapy Centers in Spain  ,Self Funded,2020-03-01,"Lausanne, Switzerland",Explore,,,1560,,,,,'David Escudero',,,,6.6327025,46.5218269,NaN,NaN,NaN
861,Quercus Transmission  ,Traditional,2021-01-01,"Bordeaux, France",Search,,,1816,https://www.quercus-transmission.com/,,,,'Alan Greco',"'Jos Moreno', 'Manish Jindal', 'Omer Ben Shach'",,,-0.5800364,44.841225,NaN,NaN,NaN
862,Agripina Capital  ,Traditional,2021-01-01,"Málaga, España",Search,,,2072,,,,,'Victor Ruz Barrero',,,,-4.4216366,36.7213028,NaN,NaN,NaN
863,Springbok Legacy Ventures  ,Traditional,,"Phoenix, AZ, USA",Explore,,,2328,https://www.springboklegacyventures.com,,,,'Kristen Fox',,,,-112.0741417,33.4484367,NaN,NaN,NaN
864,Cobalt Peak Capital  United States Naval Academy,Self Funded,2014-07-07,"Houston, TX, United States",Inactive,,,25,,,,,'Rob Casper',,,,-95.3676974,29.7589382,NaN,NaN,NaN
865,8 Wire Capital  Stanford University - Graduate School of Business,Traditional,2005-06-01,"Palo Alto, CA 94301, United States",Inactive,,,281,http://www.8wirecapital.com/,,,,'Daniel Daum ',"'Craig Burr ', 'David Carver', 'David Dodson', 'Bill Egan ', 'Rich Kelley', 'Joe Niehaus', ""Michael F O'Connell"", 'Jim Southern', 'Howard Stevenson ', 'Will Stevenson', 'Will Thorndike', 'James Burwell ', 'Bob Oster ', 'Tuan Le ', 'Johnnie Walters '",,,-122.1598465,37.4443293,NaN,NaN,NaN
866,Shak Master Search,Self Funded,2017-01-01,"Los Angeles, CA, USA",Search,,,1049,,,,,,,,,-118.242766,34.0536909,NaN,NaN,NaN
867,nachfolgeeinmalanders.de  ,Self Funded,2019-11-01,"Düsseldorf, Deutschland",Search,,,1305,www.nachfolgeeinmalanders.de,,,,'Philip Rodowski',,,,6.7763137,51.2254018,NaN,NaN,NaN
868,LK South  ,Self Funded,2019-08-01,"Atlanta, GA, USA",Search,,,1561,lksouth.com,,,,'Lowell Hays',,,,-84.3902644,33.7489924,NaN,NaN,NaN
869,Surca Capital  ,Traditional,2021-09-01,Spain,Raise,,,1817,https://www.surcacapital.com,,,,'Edgar Company',,,,-4.8379791,39.3260685,NaN,NaN,NaN
870,Ostrom Capital Partners  ,Self Funded,2019-01-01,"Chicago, Illinois, United States",Search,,,2073,https://ostromcapitalpartners.com/,,,,'Emily Bergstrom',,,,-87.6244212,41.8755616,NaN,NaN,NaN
871,Texas Tech,Traditional,,"Lubbock, TX, USA",Explore,,,2329,,,,,,,,,-101.879336,33.5635206,NaN,NaN,NaN
872,Ovi Capital  ,Traditional,2017-06-06,"San Francisco, CA, United States",Inactive,,,538,www.mikhailcapital.com,,,,"'Ronald AngSiy', 'Peter Tran', 'Joshua Yagi'",,,,-122.419906,37.7790262,NaN,NaN,NaN
873,Signatus Capital  ,Traditional,2019-06-01,"Seville, Spain",Search,,,1050,https://www.signatuscapital.com/,,,,'Enrique Sales Rodriguez',"'Jos Moreno', 'Guillermo Zambrano', 'Angel Alvarez Cadavieco', 'Javier Paez', 'Jose M Cabiedes ', 'Frank van Lint', 'JACK WARNOCK ', 'Ignacio Olavarra', 'Simon Bores '",'Norberto del Barrio Nuez',,-5.9953403,37.3886303,NaN,NaN,NaN
874,Aven Ventures  ,Self Funded,2019-07-01,"Los Angeles, CA, USA",Search,,,1306,,,,,'Nicholas Delgado',,,,-118.242766,34.0536909,NaN,NaN,NaN
875,Drift Plains Capital Partners  ,Traditional,,"Batesville, IN",Explore,,,1562,,,,,'Stephen Powaga',,,,-85.222184,39.3000065,NaN,NaN,NaN
876,NA  ,Traditional,,"Edmonton, AB, Canada",Explore,,,1818,,,,,'Kfir Rabi',,,,-113.507996,53.535411,NaN,NaN,NaN
877,(Entrepreneur-In-Residence)BETA-i Canada - Philip Agyeman  ,Traditional,2021-07-01,"Newmarket, Ontario, Canada",Search,,,2330,https://betaicanada.org/,,,,'Philip Agyeman',,,,-79.461708,44.056258,NaN,NaN,NaN
878,Lakeside Management Partners  West Virginia University,Traditional,2013-11-01,"Winter Garden, FL, United States",Inactive,,,27,http://www.lakeside-mp.com/,,,,"'Jon Byrd', 'Patrick Walsh'","'Jeff Stevens', 'Rich Kelley', 'Jim Southern', 'Paul Davies', 'Jon Altschuler', 'Scott Asen', 'Richard Augustyn', 'Tom Cassutt', 'Robert Dahl ', 'David Lazier', 'Andy Love', 'Tim Ludwig', 'Gerald Risk', 'Jim Sharpe', 'Will Thorndike', 'Kent Weaver', 'Ashley Giesler', 'Coley Andrews', 'Greg Matthews', 'Grant Schafle', 'Larry Dunn', 'Brad Buser'",,,-81.5856742,28.5656649,NaN,NaN,NaN
879,Choice Capital  ,Traditional,2018-01-01,"Hartford, CT, United States",Raise,,,795,https://choicecapital.xyz,,,,"'Fabio Delfino', 't c'",'Amandeep Singh',,,-72.6908547,41.764582,NaN,NaN,NaN
